grid_index,gross_return_R
1134,0.116190473015767
1135,0.116290376345878
1136,0.116390279675989
1137,0.1164901830061
1138,0.116590086336211
1139,0.116689989666322
1140,0.116789892996433
1141,0.116889796326544
1142,0.116989699656655
1143,0.117089602986766
1144,0.117189506316877
1145,0.117289409646988
1146,0.117389312977099
1147,0.11748921630721
1148,0.117589119637321
1149,0.117689022967432
1150,0.117788926297543
1151,0.117888829627654
1152,0.117988732957765
1153,0.118088636287876
1154,0.118188539617987
1155,0.118288442948098
1156,0.118388346278209
1157,0.11848824960832
1158,0.118588152938431
1159,0.118688056268542
1160,0.118787959598653
1161,0.118887862928764
1162,0.118987766258875
1163,0.119087669588986
1164,0.119187572919097
1165,0.119287476249208
1166,0.119387379579319
1167,0.11948728290943
1168,0.119587186239541
1169,0.119687089569652
1170,0.119786992899763
1171,0.119886896229874
1172,0.119986799559985
1173,0.120086702890096
1174,0.120186606220207
1175,0.120286509550318
1176,0.120386412880429
1177,0.12048631621054
1178,0.120586219540651
1179,0.120686122870762
1180,0.120786026200873
1181,0.120885929530984
1182,0.120985832861095
1183,0.121085736191206
1184,0.121185639521317
1185,0.121285542851428
1186,0.121385446181539
1187,0.12148534951165
1188,0.121585252841761
1189,0.121685156171872
1190,0.121785059501983
1191,0.121884962832094
1192,0.121984866162205
1193,0.122084769492316
1194,0.122184672822427
1195,0.122284576152538
1196,0.122384479482649
1197,0.12248438281276
1198,0.122584286142871
1199,0.122684189472982
1200,0.122784092803093
1201,0.122883996133204
1202,0.122983899463315
1203,0.123083802793426
1204,0.123183706123537
1205,0.123283609453648
1206,0.123383512783759
1207,0.12348341611387
1208,0.123583319443981
1209,0.123683222774092
1210,0.123783126104203
1211,0.123883029434314
1212,0.123982932764425
1213,0.124082836094536
1214,0.124182739424647
1215,0.124282642754759
1216,0.12438254608487
1217,0.124482449414981
1218,0.124582352745092
1219,0.124682256075203
1220,0.124782159405314
1221,0.124882062735425
1222,0.124981966065536
1223,0.125081869395647
1224,0.125181772725758
1225,0.125281676055869
1226,0.12538157938598
1227,0.125481482716091
1228,0.125581386046202
1229,0.125681289376313
1230,0.125781192706424
1231,0.125881096036535
1232,0.125980999366646
1233,0.126080902696757
1234,0.126180806026868
1235,0.126280709356979
1236,0.12638061268709
1237,0.126480516017201
1238,0.126580419347312
1239,0.126680322677423
1240,0.126780226007534
1241,0.126880129337645
1242,0.126980032667756
1243,0.127079935997867
1244,0.127179839327978
1245,0.127279742658089
1246,0.1273796459882
1247,0.127479549318311
1248,0.127579452648422
1249,0.127679355978533
1250,0.127779259308644
1251,0.127879162638755
1252,0.127979065968866
1253,0.128078969298977
1254,0.128178872629088
1255,0.128278775959199
1256,0.12837867928931
1257,0.128478582619421
1258,0.128578485949532
1259,0.128678389279643
1260,0.128778292609754
1261,0.128878195939865
1262,0.128978099269976
1263,0.129078002600087
1264,0.129177905930198
1265,0.129277809260309
1266,0.12937771259042
1267,0.129477615920531
1268,0.129577519250642
1269,0.129677422580753
1270,0.129777325910864
1271,0.129877229240975
1272,0.129977132571086
1273,0.130077035901197
1274,0.130176939231308
1275,0.130276842561419
1276,0.13037674589153
